"corpus","file","row","axis","direction","screen","flags","evidence","text"
"source_pool","data/question-pools/axis2-self-orientation.json","4","Self-Orientation","altruism","context_candidate","relationship","friend; colleague; family","I often cancel my own plans to help a friend, colleague, or family member."
"source_pool","data/question-pools/axis2-self-orientation.json","5","Self-Orientation","altruism","no_lexical_cue","","","I routinely pick up tasks no one else wants to do, so the group can function well."
"source_pool","data/question-pools/axis2-self-orientation.json","6","Self-Orientation","altruism","context_candidate","setting","team","I tend to work extra hours not for my own advancement, but to lighten the load for my team."
"source_pool","data/question-pools/axis2-self-orientation.json","7","Self-Orientation","altruism","conditional_only","conditional_only","When","When resources are scarce, I instinctively direct them toward other people first."
"source_pool","data/question-pools/axis2-self-orientation.json","8","Self-Orientation","altruism","no_lexical_cue","","","I tend to fill gaps in any group without being asked—whatever is missing, I provide."
"source_pool","data/question-pools/axis2-self-orientation.json","9","Self-Orientation","altruism","conditional_only","conditional_only","when","I find it natural to defer my own interests when group needs arise."
"source_pool","data/question-pools/axis2-self-orientation.json","10","Self-Orientation","altruism","no_lexical_cue","","","I tend to take on the overnight shift or the early morning slot so others can have the easier schedule."
"source_pool","data/question-pools/axis2-self-orientation.json","11","Self-Orientation","altruism","conditional_only","conditional_only","if","I routinely turn down personal opportunities if they would take me away from people who rely on me."
"source_pool","data/question-pools/axis2-self-orientation.json","12","Self-Orientation","altruism","no_lexical_cue","","","I feel a responsibility to contribute more than my fair share."
"source_pool","data/question-pools/axis2-self-orientation.json","13","Self-Orientation","altruism","conditional_only","conditional_only","when","I prefer to let others take credit even when I did most of the work."
"source_pool","data/question-pools/axis2-self-orientation.json","14","Self-Orientation","altruism","conditional_only","conditional_only","if","I tend to choose the harder path if it clears the way for someone else."
"source_pool","data/question-pools/axis2-self-orientation.json","15","Self-Orientation","altruism","no_lexical_cue","","","I would use my professional influence to open doors for others rather than to advance my own agenda."
"source_pool","data/question-pools/axis2-self-orientation.json","16","Self-Orientation","altruism","no_lexical_cue","","","I tend to allocate the majority of my time to tasks that benefit other people."
"source_pool","data/question-pools/axis2-self-orientation.json","17","Self-Orientation","altruism","conditional_only","conditional_only","when","I routinely choose the option that benefits others, even when a different choice would benefit me more."
"source_pool","data/question-pools/axis2-self-orientation.json","18","Self-Orientation","altruism","no_lexical_cue","","","I find deep contentment in giving away things I worked hard to earn."
"source_pool","data/question-pools/axis2-self-orientation.json","19","Self-Orientation","altruism","no_lexical_cue","","","I find purpose in being the one who shoulders the burden so others don't have to."
"source_pool","data/question-pools/axis2-self-orientation.json","20","Self-Orientation","altruism","no_lexical_cue","","","I would rather go without something I want so that someone else can have what they need."
"source_pool","data/question-pools/axis2-self-orientation.json","21","Self-Orientation","altruism","no_lexical_cue","","","I tend to spend my weekends doing things for other people rather than pursuing my own hobbies."
"source_pool","data/question-pools/axis2-self-orientation.json","22","Self-Orientation","altruism","no_lexical_cue","","","I find deep satisfaction in making personal sacrifices for the benefit of my community."
"source_pool","data/question-pools/axis2-self-orientation.json","23","Self-Orientation","altruism","context_candidate","relationship","family","I would work a job I dislike if it meant my family or community benefited greatly."
"source_pool","data/question-pools/axis2-self-orientation.json","24","Self-Orientation","altruism","conditional_only","conditional_only","before","I tend to donate or share resources before setting aside savings for myself."
"source_pool","data/question-pools/axis2-self-orientation.json","25","Self-Orientation","altruism","context_candidate","event","conflict","I tend to put others' comfort ahead of efficiency when the two conflict."
"source_pool","data/question-pools/axis2-self-orientation.json","26","Self-Orientation","altruism","context_candidate","relationship","close to me","I would postpone my own goals indefinitely if someone close to me needed my help."
"source_pool","data/question-pools/axis2-self-orientation.json","27","Self-Orientation","altruism","conditional_only","conditional_only","before","I tend to respond to every request for help before attending to my own inbox."
"source_pool","data/question-pools/axis2-self-orientation.json","28","Self-Orientation","altruism","no_lexical_cue","","","I often forgo recognition so that others can be acknowledged instead."
